date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:34:37	24708/24708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:11%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fpulse-12.webp&w=640&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/pulse-1215d9.jpg	(from https://showandtell.agency/case-study/pulse-fibre)
19:34:37	262154/262154	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:12%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fpulse-11.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/pulse-113109.jpg	(from https://showandtell.agency/case-study/pulse-fibre)
19:34:38	524885/524885	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:13%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-hero.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-heroabfb.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:38	372391/372391	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:13%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-03.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-032764.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:39	138312/138312	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:14%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-05.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-05ad16.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:39	324570/324570	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:12%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-01.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-01a462.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:39	200184/200184	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:13%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fwt-Home.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/wt-Home5ada.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:40	148591/148591	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:14%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fwt-Home-2.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/wt-Home-2c370.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:40	124081/124081	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:16%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fwt-Home-4.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/wt-Home-489bc.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:41	179276/179276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:15%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fwt-Home-3.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/wt-Home-3cb66.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:41	158376/158376	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:18%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fwt-Home-5.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/wt-Home-5f1d8.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:42	225073/225073	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:17%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fwt-Home-1.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/wt-Home-1ed63.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:42	1694824/1694824	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:14%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-5.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-5bbd8.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:43	275877/275877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:18%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-07.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-07eb20.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:45	2076249/2076249	---M--	200	added ('OK')	image/png	date:Thu,%2016%20May%202024%2013:45:14%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FScreenshot%202023-11-01%20at%2011.08.15.png&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Screenshot%202023-11-01%20at%20110d56.png	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:45	655810/655810	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:19%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-08.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-08b560.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:45	452333/452333	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:18%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-09.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-09182f.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:45	780689/780689	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:20%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FWT-06.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/WT-060e00.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:45	114334/114334	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:18%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fus-thumb.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/us-thumbf896.jpg	(from https://showandtell.agency/case-study/whitetail-gin)
19:34:46	263848/263848	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:22%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FYDO-hero.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/YDO-herocf23.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:46	453840/453840	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:22%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FYDO-01.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/YDO-011092.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:47	113986/113986	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:22%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-6.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-6a7f9.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:48	624742/624742	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:23%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FYDO-05.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/YDO-05b292.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:48	480596/480596	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:22%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FYDO-03.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/YDO-03f6c0.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:48	196717/196717	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:23%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-7.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-7337e.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:48	684172/684172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:22%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FYDO-06.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/YDO-06918d.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:48	115159/115159	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:23%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-9.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-9f883.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:48	184856/184856	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:22%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-8.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-88c16.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:48	151822/151822	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:24%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-10.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-1064c9.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:49	169554/169554	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:24%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-11.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-1101a4.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:49	125576/125576	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:24%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FYDO-07.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/YDO-0707b3.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:49	315627/315627	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:25%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FYDO-08.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/YDO-08b1bf.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:49	317286/317286	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:25%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Frf-06.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/rf-068daa.jpg	(from https://showandtell.agency/case-study/yeah-days-out)
19:34:50	347261/347261	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:26%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-1.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-160f5.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:50	182530/182530	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:26%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-2.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-28521.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:51	364478/364478	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:26%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-4.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-44453.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:52	405055/405055	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:27%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne11.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne111021.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:52	787166/787166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:26%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-hero.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-hero635a.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:52	140431/140431	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:26%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-6.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-605b4.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:52	219050/219050	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:27%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-7.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-71004.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:52	721298/721298	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:26%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-5.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-5147e.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:53	187875/187875	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:27%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-9.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-948a9.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:53	376670/376670	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:27%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-8.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-84531.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:53	79913/79913	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:29%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-1.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-1ca45.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:53	102257/102257	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:28%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-2.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-2a359.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:53	150073/150073	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:29%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-3.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-383fa.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:53	158034/158034	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:29%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-4.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-44dec.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:54	132715/132715	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:30%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Homea0d3.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:54	95075/95075	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:29%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-5.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-5b7fa.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:54	138705/138705	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:30%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-9-1.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-9-1b618.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:55	68105/68105	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:29%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fne-10.webp&w=640&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ne-10754e.jpg	(from https://showandtell.agency/case-study/northern-energy)
19:34:55	227328/227328	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:30%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FICB-01.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ICB-014b36.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:56	418052/418052	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:32%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FICB-04.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ICB-049c35.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:56	357608/357608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:32%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FICB-05.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ICB-052b2b.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:56	128693/128693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:31%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-18.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-18bffd.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:56	127466/127466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:32%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-19.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-19e064.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:56	58506/58506	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:32%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-20.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-20a259.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:57	114193/114193	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:32%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-21.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-21e8fa.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:57	497214/497214	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:32%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FICB-07.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ICB-07a96d.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:57	82366/82366	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:32%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-22.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-22dfee.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:57	626888/626888	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:31%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FICB-03.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ICB-037753.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:57	161467/161467	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:33%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FHome-23.webp&w=1920&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/Home-234649.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:58	329928/329928	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:34%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FICB-07-1.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/ICB-07-1ad82.jpg	(from https://showandtell.agency/case-study/ic-brands)
19:34:58	316138/316138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:34%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fo3-1.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/o3-1421e.jpg	(from https://showandtell.agency/case-study/o3)
19:34:58	204431/204431	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:34%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2FO3-Hero.jpg&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/O3-Herof49b.jpg	(from https://showandtell.agency/case-study/o3)
19:34:58	86598/86598	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20May%202024%2013:45:33%20GMT	https://showandtell.agency/_next/image?url=https%3A%2F%2Fdan-payload-test.s3.eu-west-1.amazonaws.com%2Fdan-payload-test%2Fo%263-fallback01.webp&w=3840&q=75	C:/My%20Web%20Sites/loki2/showandtell.agency/_next/o&3-fallback0187d7.jpg	(from https://showandtell.agency/case-study/o3)
